# x, y
2.933579385280609131e-01 5.640083551406860352e-01 1.905962079763412476e-01 4.399288296699523926e-01
9.231767654418945312e-01 6.501363515853881836e-01 6.952648758888244629e-01 1.740934848785400391e-01
8.793392777442932129e-01 9.718298912048339844e-01 3.220790028572082520e-01 2.772900834679603577e-02
4.667633771896362305e-02 4.422042071819305420e-01 9.577422738075256348e-01 1.902258582413196564e-02
5.214592814445495605e-01 6.418210268020629883e-01 6.200420260429382324e-01 8.370587229728698730e-01
3.238618969917297363e-01 1.569584310054779053e-01 5.207140445709228516e-01 4.018650949001312256e-01
7.841622233390808105e-01 7.621450424194335938e-01 2.773936092853546143e-01 3.262501358985900879e-01
2.885192930698394775e-01 7.577583193778991699e-01 5.960489511489868164e-01 5.184370875358581543e-01
6.276301145553588867e-01 9.289191961288452148e-01 3.450849354267120361e-01 1.802173107862472534e-01
5.436383485794067383e-01 6.627252101898193359e-01 6.920978426933288574e-01 7.113542556762695312e-01
4.049673974514007568e-01 1.402442306280136108e-01 6.590886712074279785e-01 3.577499091625213623e-01
2.306247502565383911e-01 5.381902456283569336e-01 3.364994749426841736e-02 6.943253427743911743e-02
4.770121872425079346e-01 9.785083532333374023e-01 5.901701450347900391e-01 6.460884213447570801e-02
6.656430959701538086e-01 6.893936395645141602e-01 3.144976198673248291e-01 5.999264121055603027e-01
6.080816984176635742e-01 9.330283999443054199e-01 7.119785547256469727e-01 1.548475474119186401e-01
8.964674472808837891e-01 3.614049553871154785e-01 3.973494470119476318e-01 2.748014330863952637e-01
7.316716909408569336e-01 6.313970088958740234e-01 3.958344757556915283e-01 6.476185321807861328e-01
8.956853747367858887e-01 5.730001255869865417e-02 3.665560185909271240e-01 5.263960734009742737e-02
2.123744338750839233e-01 8.292115926742553711e-01 3.587543368339538574e-01 2.856720685958862305e-01
8.900421112775802612e-02 9.975043535232543945e-01 1.743970662355422974e-01 1.127080526202917099e-03
6.098499298095703125e-01 2.970436029136180878e-02 7.606806755065917969e-01 5.989079922437667847e-02
6.456638574600219727e-01 6.282104849815368652e-01 9.681350588798522949e-01 8.248158544301986694e-02
8.171728849411010742e-01 8.317110538482666016e-01 4.135804772377014160e-01 2.640086114406585693e-01
2.971552014350891113e-01 1.260917037725448608e-01 2.374667227268218994e-01 2.104856669902801514e-01
2.360096275806427002e-01 8.932709693908691406e-01 5.569719672203063965e-01 2.186767458915710449e-01
8.316285610198974609e-01 8.256630897521972656e-01 1.358041763305664062e-01 1.087391898036003113e-01
7.915220409631729126e-02 6.631830334663391113e-01 9.206060767173767090e-01 5.294105038046836853e-02
9.455802440643310547e-01 7.748103737831115723e-01 8.799951523542404175e-02 3.018002584576606750e-02
8.329520821571350098e-01 2.456978261470794678e-01 2.079259753227233887e-01 2.123863995075225830e-01
4.737906754016876221e-01 5.770015716552734375e-01 1.514457315206527710e-01 4.431894421577453613e-01
6.936064958572387695e-01 2.026440575718879700e-02 1.549588441848754883e-01 2.442461438477039337e-02
6.113953590393066406e-01 8.483206033706665039e-01 9.782187342643737793e-01 2.946130372583866119e-02
8.918414711952209473e-01 4.842590391635894775e-01 1.347766518592834473e-01 1.367726773023605347e-01
1.532520800828933716e-01 4.376563131809234619e-01 8.505560159683227539e-01 2.055026739835739136e-01
5.079441666603088379e-01 8.954731374979019165e-02 7.462006062269210815e-02 6.446795910596847534e-02
4.908196628093719482e-01 9.853165745735168457e-01 9.196085333824157715e-01 1.151790842413902283e-02
2.345157712697982788e-01 1.675665080547332764e-01 1.303495168685913086e-01 1.344120055437088013e-01
3.513988852500915527e-01 6.542456746101379395e-01 2.906350493431091309e-01 6.253333687782287598e-01
1.925638765096664429e-01 3.188035488128662109e-01 3.546104431152343750e-01 4.299357533454895020e-01
9.309669733047485352e-01 1.451605409383773804e-01 4.668582081794738770e-01 9.424928575754165649e-02
8.084918856620788574e-01 9.384207725524902344e-01 6.384415030479431152e-01 9.868348389863967896e-02
3.490913212299346924e-01 2.608685791492462158e-01 6.544411778450012207e-01 5.751823782920837402e-01
1.685748994350433350e-01 6.406110525131225586e-01 2.149093896150588989e-01 2.854401469230651855e-01
6.351933628320693970e-02 7.128922343254089355e-01 8.813814520835876465e-01 5.662338435649871826e-02
6.866835355758666992e-01 8.699773550033569336e-01 7.388358116149902344e-01 2.419954538345336914e-01
1.642050296068191528e-01 1.386595219373703003e-01 9.929254055023193359e-01 4.625818692147731781e-03
8.669919371604919434e-01 2.476653605699539185e-01 4.975270330905914307e-01 2.848250567913055420e-01
5.135980248451232910e-01 5.228567719459533691e-01 2.364735901355743408e-01 6.740706562995910645e-01
7.834145426750183105e-02 2.000223100185394287e-01 4.022530317306518555e-01 1.365217715501785278e-01
1.062420681118965149e-01 8.357317447662353516e-01 5.262387394905090332e-01 1.611119955778121948e-01
7.620502114295959473e-01 3.021104037761688232e-01 7.632955312728881836e-01 3.741153776645660400e-01
2.594459950923919678e-01 5.856186747550964355e-01 3.836367130279541016e-01 6.552462577819824219e-01
4.708348810672760010e-01 1.912655383348464966e-01 5.625510811805725098e-01 5.521602630615234375e-01
3.187204003334045410e-01 5.244850516319274902e-01 9.979643821716308594e-01 5.369707942008972168e-03
7.181701660156250000e-01 7.455907464027404785e-01 1.268008053302764893e-01 2.152662873268127441e-01
6.192296743392944336e-01 2.629244029521942139e-01 7.037272453308105469e-01 5.488222241401672363e-01
1.573412865400314331e-01 7.406660318374633789e-01 7.803090214729309082e-01 2.197519391775131226e-01
1.818676143884658813e-01 2.327326387166976929e-01 6.336457133293151855e-01 3.297257423400878906e-01
9.318561553955078125e-01 8.001850843429565430e-01 8.571167588233947754e-01 5.414666980504989624e-02
4.263732135295867920e-01 1.164435148239135742e-01 4.672218561172485352e-01 3.463422954082489014e-01
4.966779146343469620e-03 5.513535141944885254e-01 7.220252156257629395e-01 1.180347520858049393e-02
4.071443676948547363e-01 7.254777550697326660e-01 1.767354905605316162e-01 3.834128379821777344e-01
4.928281307220458984e-01 1.112110018730163574e-01 1.056378334760665894e-01 1.115022450685501099e-01
6.487929821014404297e-01 8.078159093856811523e-01 4.653989970684051514e-01 5.038467645645141602e-01
1.152038872241973877e-01 6.767765879631042480e-01 8.482673168182373047e-01 1.380448937416076660e-01
